Date,Open,High,Low,Close,Adj Close,Volume
2015-06-23,31.870001,32.450001,31.120001,31.132500,28.208801,842864400
2015-06-30,31.392500,31.735001,31.212500,31.500000,28.541790,519523600
2015-07-07,31.472500,31.537500,29.805000,31.415001,28.464773,1156393600
2015-07-14,31.510000,33.242500,31.260000,33.017502,29.916780,826818400
2015-07-21,33.212502,33.230000,30.497499,30.692499,27.810125,1319297200
2015-07-28,30.844999,30.977501,29.379999,29.610001,26.829281,868476400
2015-08-04,29.355000,29.997499,28.025000,29.930000,27.119230,1479904800
2015-08-11,29.452499,29.545000,27.407499,29.290001,26.659462,1322601200
2015-08-18,29.107500,29.360001,23.000000,25.780001,23.464699,1767322400
2015-08-25,27.777500,28.632500,25.875000,28.190001,25.658251,1577544000
2015-09-01,27.537500,28.195000,26.840000,27.317499,24.864113,967859600
2015-09-08,27.937500,29.222500,27.442499,28.827499,26.238503,1244104400
2015-09-15,28.982500,29.135000,27.967501,28.802500,26.215742,1076538400
2015-09-22,28.344999,29.172501,28.092501,28.110001,25.585438,978333200
2015-09-29,28.207500,28.377501,26.827499,27.695000,25.207706,1255408000
2015-10-06,27.657499,28.187500,27.052500,27.900000,25.394295,960701200
2015-10-13,27.705000,28.112499,27.389999,27.932501,25.423882,736708000
2015-10-20,27.834999,29.807501,27.705000,28.820000,26.231676,1032471200
2015-10-27,28.850000,30.340000,28.497499,30.295000,27.574202,1152926800
2015-11-03,30.197500,30.955000,30.012501,30.142500,27.435402,787486000
2015-11-10,29.225000,29.517500,27.750000,28.545000,26.092583,883162400
2015-11-17,28.730000,29.980000,28.330000,29.437500,26.908413,737428000
2015-11-24,29.332500,29.852501,29.280001,29.575001,27.034096,465672800
2015-12-01,29.687500,29.965000,28.555000,29.570000,27.029524,798678800
2015-12-08,29.379999,29.650000,27.447500,28.120001,25.704100,884354000
2015-12-15,27.985001,28.200001,26.392500,26.832500,24.527210,1193513200
