Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,184.250000,188.550003,181.350006,188.360001,183.671814,159972600
2020-06-09,188.000000,198.520004,184.009995,188.940002,184.237396,202654700
2020-06-16,192.889999,200.759995,191.460007,200.570007,195.577911,168566100
2020-06-23,202.089996,203.949997,193.550003,198.440002,193.500916,176839300
2020-06-30,197.880005,211.130005,197.740005,210.699997,205.455765,127584900
2020-07-07,210.449997,216.380005,206.500000,207.070007,201.916122,164635600
2020-07-14,206.130005,212.300003,201.389999,211.600006,206.333374,168232000
2020-07-21,213.660004,213.940002,197.509995,203.850006,198.776260,225041000
2020-07-28,203.610001,217.639999,199.009995,216.539993,211.150421,197990600
2020-08-04,214.169998,216.369995,206.350006,208.250000,203.066757,175280200
2020-08-11,207.160004,211.350006,203.139999,210.279999,205.046204,125192200
2020-08-18,210.529999,216.250000,208.910004,213.690002,208.371368,137654700
2020-08-25,213.100006,231.149994,213.100006,225.529999,220.448273,175313800
2020-09-01,225.509995,232.860001,205.190002,214.250000,209.422424,177870700
2020-09-08,206.500000,214.839996,201.240005,205.410004,200.781616,198060700
2020-09-15,208.419998,210.649994,196.250000,202.539993,197.976257,177228300
2020-09-22,205.059998,212.570007,199.199997,209.440002,204.720825,156965600
2020-09-29,209.350006,213.990005,205.539993,210.380005,205.639648,139695800
2020-10-06,208.820007,223.860001,204.820007,221.399994,216.411331,141080600
2020-10-13,222.720001,225.210007,213.720001,214.220001,209.393112,128789300
2020-10-20,215.800003,217.369995,208.100006,210.080002,205.346405,123821100
2020-10-27,211.589996,214.669998,199.619995,202.330002,197.771011,187124400
2020-11-03,203.889999,228.119995,203.119995,218.389999,213.469147,175530800
2020-11-10,214.500000,219.110001,209.720001,217.229996,212.335281,138654200
2020-11-17,216.100006,217.679993,208.160004,210.110001,205.375748,125846200
2020-11-24,209.589996,216.270004,208.860001,214.070007,209.794327,102569600
2020-12-01,214.509995,217.320007,212.800003,214.289993,210.009918,129035900
2020-12-08,213.970001,216.949997,209.110001,214.199997,209.921722,142235800
2020-12-15,215.169998,224.000000,212.240005,222.589996,218.144150,195076500
2020-12-22,222.690002,226.029999,220.800003,224.960007,220.466812,69795900
2020-12-29,226.309998,227.179993,214.809998,217.690002,213.342010,95747700
2021-01-05,217.259995,220.580002,211.940002,217.490005,213.146011,133435700
2021-01-12,216.500000,217.460007,212.029999,212.649994,208.402664,104563700
2021-01-19,213.750000,230.070007,212.630005,229.529999,224.945541,162292400
2021-01-26,231.860001,242.639999,230.080002,239.649994,234.863373,243968700
2021-02-02,241.300003,245.089996,238.690002,242.470001,237.627090,118637200
2021-02-09,241.869995,245.919998,240.889999,244.990005,240.096771,78063900
2021-02-16,245.029999,246.130005,232.399994,234.509995,229.826050,127017100
2021-02-23,230.330002,237.470001,227.880005,236.940002,232.742340,159253800
2021-03-02,237.009995,237.300003,224.259995,227.389999,223.361526,178710000
2021-03-09,232.880005,239.169998,231.669998,234.809998,230.650085,141423500
2021-03-16,236.279999,240.059998,229.350006,235.990005,231.809158,169045000
2021-03-23,237.490005,241.050003,231.550003,235.240005,231.072464,142027800
2021-03-30,233.529999,249.960007,231.100006,249.070007,244.657471,135664100
2021-04-06,247.610001,257.670013,246.880005,255.910004,251.376266,120752400
2021-04-13,257.260010,261.480011,255.160004,258.739990,254.156128,120623800
2021-04-20,257.820007,262.440002,255.639999,261.549988,256.916351,110585400
2021-04-27,261.579987,263.190002,249.000000,251.860001,247.398026,169078000
2021-05-04,250.970001,254.300003,244.690002,247.179993,242.800934,137481300
2021-05-11,244.550003,249.179993,238.070007,245.179993,240.836334,148821600
2021-05-18,246.270004,251.160004,238.600006,250.779999,246.337143,110983100
2021-05-25,251.770004,252.940002,249.250000,249.679993,245.822952,78172300
2021-06-01,251.229996,254.089996,243.000000,253.809998,249.889130,116288000
2021-06-08,255.160004,259.950012,252.509995,259.890015,255.875229,103106400
2021-06-15,259.769989,263.519989,254.419998,262.630005,258.572906,136722700
2021-06-22,262.720001,268.899994,262.399994,268.720001,264.568787,110860800
2021-06-29,268.869995,278.000000,267.980011,277.649994,273.360901,84777600
2021-07-06,278.029999,280.690002,274.299988,277.320007,273.035980,122292600
2021-07-13,277.519989,284.100006,274.450012,277.010010,272.730774,130960400
2021-07-20,278.029999,289.989990,276.260010,289.049988,284.584808,119952300
2021-07-27,289.429993,290.149994,282.950012,284.820007,280.420135,122551500
2021-08-03,285.420013,291.549988,284.000000,288.329987,283.875854,80677400
2021-08-10,288.799988,294.820007,285.200012,294.600006,290.049042,87890400
2021-08-17,292.390015,305.839996,288.640015,304.649994,299.943787,135386600
2021-08-24,305.019989,305.649994,296.829987,303.589996,299.472382,94801800
2021-08-31,304.420013,305.190002,300.179993,301.140015,297.055634,76302600
2021-09-07,301.010010,302.140015,294.079987,296.989990,292.961884,95440500
2021-09-14,299.559998,305.320007,289.519989,294.299988,290.308380,149411700
2021-09-21,295.690002,300.899994,292.940002,294.170013,290.180176,106165700
2021-09-28,289.799988,290.779999,280.250000,283.109985,279.270111,163320500
2021-10-05,284.049988,297.970001,284.049988,294.230011,290.239319,110410400
2021-10-12,295.339996,308.209991,292.350006,307.290009,303.122192,116767400
2021-10-19,308.350006,311.089996,306.109985,308.130005,303.950806,86141100
2021-10-26,311.000000,332.000000,308.600006,329.369995,324.902710,168833100
2021-11-02,330.309998,338.790009,329.510010,336.989990,332.419342,115446500
2021-11-09,337.109985,338.720001,329.920013,336.070007,331.511871,104212100
2021-11-16,335.679993,349.670013,335.510010,339.829987,335.220825,115398200
2021-11-23,337.049988,339.450012,328.119995,336.630005,332.671783,104869600
2021-11-30,335.320007,339.279999,318.029999,326.190002,322.354523,178801100
2021-12-07,331.640015,343.790009,330.100006,339.399994,335.409180,144992200
2021-12-14,333.220001,336.760010,317.250000,319.910004,316.148376,190931400
2021-12-21,323.290009,342.480011,319.799988,342.450012,338.423370,89136900
2021-12-28,343.149994,344.299988,329.779999,334.750000,330.813873,93563900
2022-01-04,334.829987,335.200012,304.690002,314.269989,310.574677,189384200
2022-01-11,313.380005,323.410004,303.750000,310.200012,306.552582,148971400
2022-01-18,304.070007,313.910004,276.049988,296.369995,292.885162,267363700
2022-01-25,291.519989,312.380005,285.170013,310.980011,307.323395,312947000
2022-02-01,310.410004,315.119995,299.899994,300.950012,297.411316,184946200
2022-02-08,301.250000,311.929993,291.350006,295.000000,291.531250,184627200
2022-02-15,300.010010,300.869995,286.309998,287.929993,284.544434,123766000
2022-02-22,285.000000,299.140015,271.519989,298.790009,295.887238,203711200
2022-03-01,296.399994,303.130005,278.529999,278.910004,276.200378,165919000
2022-03-08,277.799988,289.600006,270.000000,276.440002,273.754364,171862000
2022-03-15,280.350006,301.000000,278.730011,299.160004,296.253662,174629800
2022-03-22,299.799988,310.799988,297.720001,310.700012,307.681549,129944300
2022-03-29,313.910004,315.950012,305.540009,314.970001,311.910065,143379200
2022-04-05,313.269989,314.869995,285.000000,285.260010,282.488678,153609500
2022-04-12,289.239990,290.739990,278.339996,280.519989,277.794739,101873500
2022-04-19,279.380005,293.299988,270.769989,280.720001,277.992828,139743700
2022-04-26,277.500000,290.980011,270.000000,284.470001,281.706390,215867700
2022-05-03,283.959991,290.880005,263.320007,264.579987,262.009583,188344600
2022-05-10,271.690002,273.750000,250.020004,261.500000,258.959503,206822100
2022-05-17,266.109985,268.329987,246.440002,260.649994,258.117767,165251800
2022-05-24,257.890015,273.339996,253.500000,273.239990,271.215668,109504700
2022-05-31,272.529999,277.690002,261.600006,268.750000,266.758972,157587400
2022-06-07,266.640015,273.130005,241.529999,242.259995,240.465210,144231300
2022-06-14,243.860001,255.300003,241.509995,247.649994,245.815262,138017200
2022-06-21,250.259995,268.299988,249.509995,264.890015,262.927551,140267900
2022-06-28,263.980011,266.910004,252.899994,259.579987,257.656860,101933900
2022-07-05,256.160004,269.059998,254.740005,264.510010,262.550385,106739300
2022-07-12,265.880005,265.940002,245.940002,254.250000,252.366379,141217800
2022-07-19,257.579987,265.329987,253.679993,258.829987,256.912445,113142900
2022-07-26,259.859985,282.000000,249.570007,278.010010,275.950378,172493700
2022-08-02,276.000000,285.920013,272.380005,280.320007,278.243225,99885600
2022-08-09,279.640015,294.179993,277.609985,293.470001,291.295807,108864300
2022-08-16,291.989990,294.040009,277.220001,277.750000,275.692291,99173600
2022-08-23,276.440002,280.339996,263.850006,265.230011,263.823853,100135600
2022-08-30,266.670013,267.109985,254.470001,256.059998,254.702454,93677700
2022-09-06,256.200012,267.450012,251.940002,266.649994,265.236328,106607200
2022-09-13,258.839996,260.399994,240.850006,244.520004,243.223648,155415900
2022-09-20,242.070007,247.660004,235.199997,237.449997,236.191116,148217300
2022-09-27,239.979996,242.330002,232.729996,240.740005,239.463684,148107800
2022-10-04,245.089996,250.580002,226.729996,229.250000,228.034592,142988600
2022-10-11,227.619995,238.960007,219.130005,237.529999,236.270691,153270600
2022-10-18,243.240005,247.839996,234.289993,247.250000,245.939163,119337200
2022-10-25,247.259995,251.039993,225.779999,232.130005,230.899323,226748300
2022-11-01,234.600006,235.740005,213.429993,227.869995,226.661911,175920300
2022-11-08,228.699997,247.990005,224.330002,241.550003,240.269379,168056900
2022-11-15,245.660004,247.000000,237.630005,242.050003,240.766739,132615100
2022-11-22,243.589996,248.699997,240.710007,241.759995,241.155975,73153200
2022-11-29,241.399994,256.119995,238.210007,250.199997,249.574890,136555800
2022-12-06,250.820007,252.539993,242.210007,252.509995,251.879105,116831800
2022-12-13,261.690002,263.920013,238.710007,240.449997,239.849243,228966600
2022-12-20,239.399994,245.619995,233.869995,238.729996,238.133545,98700100
2022-12-27,238.699997,241.919998,234.169998,239.820007,239.220825,75847200
2023-01-03,243.080002,245.750000,219.350006,227.119995,226.552551,186916500
2023-01-10,227.759995,239.899994,227.330002,239.229996,238.632294,104290400
2023-01-17,237.970001,245.169998,230.679993,242.580002,241.973923,155740400
2023-01-24,242.500000,249.830002,230.899994,242.710007,242.103607,192563700
2023-01-31,243.449997,264.690002,242.949997,256.769989,256.128448,149321700
2023-02-07,260.529999,276.760010,260.079987,271.320007,270.642120,218294300
2023-02-14,272.670013,274.970001,256.000000,258.059998,257.415253,125593300
2023-02-21,254.479996,256.839996,248.100006,250.160004,250.160004,126288500
2023-02-28,249.070007,255.619995,245.610001,255.289993,255.289993,105605800
2023-03-03,252.190002,255.610001,251.389999,255.289993,255.289993,30760136
